frame,bowling_arm_elbow_angle,bowling_arm_shoulder_angle,front_leg_brace_angle,bowling_arm_wrist_x,bowling_arm_wrist_y,bowling_arm_wrist_z,bowling_arm_shoulder_x,bowling_arm_shoulder_y,bowling_arm_shoulder_z,nose_y,bowling_arm_wrist_y_2d,bowling_arm_vertical_angle,bowling_arm_horizontal_angle_from_plane
228,160.52831611821762,92.10439150194003,163.73427974683526,-0.48742690682411194,-0.5907077193260193,-0.148134246468544,-0.03874228894710541,-0.5372257232666016,-0.09531856328248978,0.2775314748287201,0.29051926732063293,83.2487468956091,6.751253104390844
229,158.10127495780577,91.12051314913366,164.07809317550536,-0.4619695544242859,-0.5941128134727478,-0.15723218023777008,-0.02942056581377983,-0.538758397102356,-0.08913875371217728,0.2775995433330536,0.288703590631485,82.79512899780484,7.204871002195174
230,159.28371890850494,93.72043990110423,165.3247316367406,-0.4740868806838989,-0.6145007014274597,-0.12932102382183075,-0.029383493587374687,-0.5408343076705933,-0.08512914180755615,0.27902406454086304,0.2864711880683899,80.63948609545129,9.36051390454872
231,156.5452583740438,91.66063753967586,165.09564536348563,-0.4595986604690552,-0.6003016829490662,-0.12203606218099594,-0.024044377729296684,-0.5404064059257507,-0.08223892003297806,0.2795339822769165,0.2859203815460205,82.20215734477793,7.797842655222096
232,157.08396464772423,90.963677286614,165.46620466723903,-0.4583789110183716,-0.6076045632362366,-0.10953424125909805,-0.015659544616937637,-0.5391077995300293,-0.07970736175775528,0.2801933288574219,0.28353461623191833,81.22461471354717,8.775385286452797
233,160.46717922191672,92.17354458842266,167.20743459275857,-0.44136369228363037,-0.623511552810669,-0.11522946506738663,-0.007057202979922295,-0.5388388633728027,-0.09032408893108368,0.28163883090019226,0.2752927839756012,78.98561301016018,11.014386989839787
234,157.32153855636443,92.24559821316518,167.5514229627975,-0.43377017974853516,-0.622407853603363,-0.1217125952243805,-0.005598594434559345,-0.5394977927207947,-0.08721811324357986,0.28145068883895874,0.2758987843990326,79.0755562772663,10.924443722733688
235,156.81590665681495,92.03723145649406,167.437686088484,-0.42859169840812683,-0.6302859783172607,-0.12612409889698029,-0.0021397708915174007,-0.5402840375900269,-0.08739521354436874,0.2813957929611206,0.2709428369998932,78.13016309333084,11.869836906669201
236,159.10430565376083,95.02844284797914,168.93909397666752,-0.4175579249858856,-0.6654144525527954,-0.15265163779258728,-0.0017360369674861431,-0.5409590005874634,-0.09958656877279282,0.2837478816509247,0.26287350058555603,73.46425956267174,16.535740437328275
237,159.43794511261868,96.58526206760999,170.1130662716913,-0.38431453704833984,-0.6798721551895142,-0.15884892642498016,0.004404109437018633,-0.5410348773002625,-0.1021108329296112,0.2853236198425293,0.25953564047813416,70.53549467475082,19.46450532524918
238,159.73939090713282,97.67447833557918,169.64125032443036,-0.37566107511520386,-0.6887572407722473,-0.15704531967639923,0.007821168750524521,-0.5428922176361084,-0.09968303143978119,0.28649619221687317,0.2577839493751526,69.38448241680977,20.61551758319023
239,160.80695318255354,100.93657244085199,169.23501672928938,-0.36425700783729553,-0.7150949835777283,-0.15695680677890778,0.013048676773905754,-0.5432860851287842,-0.09688203781843185,0.2868885099887848,0.2508927583694458,65.78689057586006,24.213109424139944
240,167.14074320029863,103.3691261361524,174.84978324260598,-0.36323076486587524,-0.7523619532585144,-0.15968063473701477,0.02128220908343792,-0.543082058429718,-0.10121818631887436,0.2871803045272827,0.2332286387681961,61.71580830224177,28.284191697758228
241,167.22540389177536,103.98288834093094,175.35533186723478,-0.3625895082950592,-0.7584482431411743,-0.1583554893732071,0.0236902367323637,-0.5430722832679749,-0.1011139452457428,0.28807294368743896,0.23067563772201538,61.12142501912366,28.878574980876333
242,169.40323702696773,102.7678916463208,174.73082155214337,-0.3405863046646118,-0.7560400366783142,-0.16041550040245056,0.03809818997979164,-0.5422906875610352,-0.1046135425567627,0.28867408633232117,0.22657696902751923,60.82004573588961,29.179954264110393
243,168.91467109664103,103.49344861130812,174.55272216593815,-0.3258971869945526,-0.7660474181175232,-0.16736698150634766,0.04393467307090759,-0.5419793725013733,-0.10895080119371414,0.28947919607162476,0.22154447436332703,59.1017890230826,30.898210976917415
244,169.33025255124312,103.35603706221887,174.57058883369612,-0.29567909240722656,-0.7680730819702148,-0.1671081930398941,0.05954388901591301,-0.5390201210975647,-0.109456866979599,0.2903134524822235,0.21920539438724518,57.52379618163225,32.47620381836775
245,170.06018021488484,102.73899463861945,174.88157622557821,-0.2862173616886139,-0.7685528993606567,-0.1650414913892746,0.06961801648139954,-0.5371403694152832,-0.11036647111177444,0.29058802127838135,0.2159103900194168,57.26740213083826,32.73259786916173
246,174.44104807669848,104.34141631908732,175.3576964782334,-0.2552659809589386,-0.7660186290740967,-0.15466439723968506,0.08736490458250046,-0.530360758304596,-0.10738911479711533,0.29101017117500305,0.21445859968662262,55.732050009769736,34.26794999023028
247,173.51680603283717,103.17313752096611,175.277379602509,-0.22098568081855774,-0.7645564079284668,-0.1507360190153122,0.11450637876987457,-0.520550549030304,-0.09966355562210083,0.2913197875022888,0.20876465737819672,54.28297210448375,35.71702789551626
248,167.71201372089982,102.57205065863715,178.57413115397867,-0.16012655198574066,-0.7669393420219421,-0.09164376556873322,0.1543053686618805,-0.5049828886985779,-0.09424030035734177,0.2915650010108948,0.20301635563373566,50.20293403053131,39.7970659694687
249,166.15965678085027,102.99231907192504,177.09208456312544,-0.12667393684387207,-0.7737405300140381,-0.09124086052179337,0.1684616655111313,-0.4996192455291748,-0.09241203963756561,0.29330921173095703,0.19970424473285675,47.11435877450526,42.88564122549472
250,165.9123138717592,102.07460612873018,175.33895813036128,-0.13219882547855377,-0.7696197032928467,-0.09548637270927429,0.1677500456571579,-0.49236005544662476,-0.09142734110355377,0.2944115996360779,0.1979110836982727,47.25366916470753,42.74633083529247
251,164.87748718745894,103.835261482661,171.07189761017216,-0.08792667090892792,-0.7716376185417175,-0.05258392170071602,0.18163549900054932,-0.4901966452598572,-0.05000140890479088,0.2966618537902832,0.1963191032409668,43.76629345606514,46.23370654393488
252,164.53980272180516,102.96298641704824,169.90473158280204,-0.0799974650144577,-0.7707141637802124,-0.10893044620752335,0.17838335037231445,-0.49116361141204834,-0.04037429392337799,0.2992987334728241,0.19391101598739624,43.71893723732151,46.2810627626785
253,164.27426942423705,101.00620031451764,169.48483020378802,-0.06850989907979965,-0.7722237706184387,-0.1512169986963272,0.18698780238628387,-0.48586004972457886,-0.01699434034526348,0.2997111678123474,0.18864843249320984,45.22367848013377,44.77632151986622
254,164.1540455647663,102.50245988005105,167.3796016778825,-0.03621290624141693,-0.7867688536643982,-0.1747707724571228,0.19767455756664276,-0.4859301745891571,-0.02574852667748928,0.3033241033554077,0.18020455539226532,42.67142547420539,47.32857452579461
255,167.01289152688815,105.59102707611267,168.09495883087877,-0.040423277765512466,-0.8025175333023071,-0.16818074882030487,0.19632814824581146,-0.48665064573287964,-0.04486076533794403,0.30481255054473877,0.18072740733623505,40.201661762313336,49.79833823768665
256,167.2925710742222,107.62575080487346,167.77840515271382,-0.011736230924725533,-0.807286262512207,-0.17481455206871033,0.2074110358953476,-0.4845311939716339,-0.05200834199786186,0.3076552748680115,0.1749410778284073,37.89479144856972,52.10520855143026
257,167.17554880193566,108.57156905028381,168.35085079732386,0.04560358449816704,-0.8047834038734436,-0.18748344480991364,0.22464020550251007,-0.48051974177360535,-0.03851624205708504,0.3113020062446594,0.16713090240955353,35.68825350739587,54.31174649260408
258,166.24859364193716,110.35148237609219,168.5728802407274,0.08037984371185303,-0.8175034523010254,-0.2052897959947586,0.23323087394237518,-0.4775283932685852,-0.03848493471741676,0.31402018666267395,0.16456571221351624,33.64291275506926,56.357087244930725
259,168.7508046455646,109.5202165672552,169.8648809275269,0.08663563430309296,-0.8132604360580444,-0.2218269556760788,0.24468615651130676,-0.4685593545436859,-0.03798339515924454,0.3124193549156189,0.1637415587902069,35.12031564233507,54.87968435766492
260,168.44458758809674,109.99510605542187,168.7568185235923,0.11232375353574753,-0.817129909992218,-0.27147045731544495,0.2434469312429428,-0.46640944480895996,-0.03895287960767746,0.31467536091804504,0.1618625372648239,37.27559621220249,52.724403787797506
261,167.52484272428228,111.76632530515467,167.6997478028711,0.13859394192695618,-0.8233827352523804,-0.2581304609775543,0.24844890832901,-0.46476390957832336,-0.032618772238492966,0.3158521056175232,0.15930813550949097,34.97192761066978,55.02807238933019
262,166.30782061211133,114.4508243360972,167.75016513574136,0.18820922076702118,-0.8341860771179199,-0.2638815641403198,0.2612936794757843,-0.46020206809043884,-0.0330817736685276,0.31677326560020447,0.15622109174728394,32.91659389519316,57.08340610480685
263,164.85392551301837,113.12994948157993,169.7050279191766,0.2014780342578888,-0.8335987329483032,-0.28408223390579224,0.2672897279262543,-0.45753058791160583,-0.033663779497146606,0.3160412013530731,0.1557380110025406,34.54731223371144,55.45268776628855
264,157.0690855819595,122.42691249177336,168.8975330734303,0.2570633888244629,-0.8548306822776794,-0.16609804332256317,0.2854464650154114,-0.45795801281929016,-0.03670019656419754,0.31796979904174805,0.15567035973072052,18.458757423777655,71.54124257622236
265,155.50838364697498,133.6474670224916,168.64561386088056,0.3425913453102112,-0.8645662069320679,-0.136749267578125,0.3030204474925995,-0.4518807530403137,-0.05390049144625664,0.3250795602798462,0.15638302266597748,12.5428219461499,77.45717805385011
266,158.13266865076204,135.14519480719215,169.13536256286037,0.3410634696483612,-0.8742538094520569,-0.12578170001506805,0.30183425545692444,-0.44901812076568604,-0.05300891026854515,0.3252542316913605,0.15585115551948547,11.002008005845227,78.99799199415475
267,161.56117873017826,136.29610026557106,170.51034286458557,0.3582701086997986,-0.8694177865982056,-0.14344249665737152,0.3013322949409485,-0.4456508755683899,-0.05282595753669739,0.32634779810905457,0.15589122474193573,14.173368939274383,75.82663106072559
268,161.84775305498766,140.83860370613576,172.21601694705345,0.4161475598812103,-0.881414532661438,-0.1512061506509781,0.3095620572566986,-0.43966731429100037,-0.05435154587030411,0.3286222219467163,0.15549297630786896,18.056994572120544,71.94300542787947
269,162.7518542599367,143.35305606957624,172.90668799355,0.4615659713745117,-0.875085711479187,-0.15234391391277313,0.3254103362560272,-0.4293636381626129,-0.054269369691610336,0.33307206630706787,0.1573038548231125,20.629783768896033,69.37021623110395
270,159.2965292319552,142.70116754096787,174.66471349718714,0.5153295993804932,-0.8511340618133545,-0.15423572063446045,0.34481051564216614,-0.4155348241329193,-0.05411217361688614,0.3433934152126312,0.15977448225021362,24.415746895360087,65.58425310463988
271,157.09056789227986,139.95067036001234,176.99671485269334,0.5225050449371338,-0.8156783580780029,-0.1386493593454361,0.356690913438797,-0.40944743156433105,-0.038953207433223724,0.34108540415763855,0.16254419088363647,25.467308620685117,64.53269137931488
272,152.73818675141106,138.33656140933354,174.1821926171559,0.6296625733375549,-0.7284435629844666,-0.2773345112800598,0.38175535202026367,-0.40131446719169617,-0.08732760697603226,0.3495771288871765,0.20025062561035156,43.67578456655198,46.324215433448025
273,147.917005535745,146.61403429799535,164.48716878542692,0.7734023332595825,-0.556662917137146,-0.24413558840751648,0.4012871980667114,-0.36464783549308777,-0.11306028068065643,0.35758110880851746,0.25420093536376953,64.04787226606588,25.95212773393411
274,140.93014939711293,145.85658493721854,168.74618163750037,0.8153504133224487,-0.44069182872772217,-0.24231664836406708,0.4169442057609558,-0.34055009484291077,-0.1411328911781311,0.3726379871368408,0.31271034479141235,76.30822459167672,13.69177540832325
275,142.19825146058386,146.39629924270653,166.88929313952846,0.838620662689209,-0.4260387420654297,-0.23863285779953003,0.42526909708976746,-0.331947922706604,-0.1436815708875656,0.3724781572818756,0.31777223944664,77.49145858359714,12.508541416402863
276,141.38889470061747,129.25715765911661,170.44941945561007,0.8610363602638245,-0.1470765620470047,-0.18969009816646576,0.45154494047164917,-0.27768033742904663,-0.14741568267345428,0.3743066191673279,0.40591806173324585,72.39809460718175,17.601905392818253
277,143.0884399539649,125.78788652231657,162.35660487868384,0.8441858887672424,-0.06787344813346863,-0.1812385767698288,0.4541104733943939,-0.24989992380142212,-0.14531436562538147,0.3789621591567993,0.4317258596420288,65.07674942863879,24.92325057136121
278,146.2417103487026,114.05436752245056,160.68268864178302,0.8015027046203613,0.045974064618349075,-0.1815846562385559,0.44605374336242676,-0.23041781783103943,-0.17033037543296814,0.38370606303215027,0.47361746430397034,52.145797988294916,37.85420201170507
279,152.13028044262578,103.56312880127126,157.47032370687992,0.7585498690605164,0.16680186986923218,-0.12809070944786072,0.45211556553840637,-0.1970982700586319,-0.16176770627498627,0.3881402015686035,0.5119153261184692,40.269721360825706,49.730278639174294
280,152.46729311189054,103.81225882175791,157.53193245925846,0.743916392326355,0.17487652599811554,-0.1438523679971695,0.44969409704208374,-0.1847582757472992,-0.17058902978897095,0.38831189274787903,0.5111030340194702,39.402592434361814,50.59740756563819
281,153.58867080593097,102.61365803222695,151.1212659284115,0.7365443110466003,0.21821238100528717,-0.14679302275180817,0.44736307859420776,-0.17341922223567963,-0.1684173047542572,0.3895561099052429,0.5229994058609009,36.51856918672991,53.48143081327009
282,150.23795238334523,102.61465479170572,148.74735842409044,0.7329844832420349,0.23030346632003784,-0.11775557696819305,0.44880154728889465,-0.15463261306285858,-0.16188880801200867,0.3903346657752991,0.5253021121025085,36.76376107517433,53.23623892482568
283,153.80259963968115,99.2416106368527,146.9145944656651,0.7086750268936157,0.2747618556022644,-0.12043217569589615,0.44553035497665405,-0.15345081686973572,-0.15956304967403412,0.38954609632492065,0.5402683615684509,31.851690263761505,58.14830973623849
284,155.8137250193986,96.47588447223328,142.7535420970359,0.6695153117179871,0.2918812930583954,-0.09118863940238953,0.44386059045791626,-0.136095330119133,-0.1533031463623047,0.3888358771800995,0.5429074168205261,28.672925392815397,61.3270746071846
285,154.9127277159866,95.77266197265055,144.34503822572822,0.6649587750434875,0.29738321900367737,-0.09409718215465546,0.44330722093582153,-0.13145290315151215,-0.15216781198978424,0.3878384530544281,0.5436598658561707,28.1161261333018,61.88387386669819
286,153.41477952771237,95.33130502379285,146.18703342205797,0.6629105806350708,0.30658575892448425,-0.08459652215242386,0.44252410531044006,-0.12365997582674026,-0.15170228481292725,0.38716909289360046,0.5502112507820129,28.166981386523325,61.83301861347667
287,155.1670131354735,92.07839643047956,147.18855765479165,0.6346210837364197,0.31543922424316406,-0.09384770691394806,0.4415271580219269,-0.12373173981904984,-0.1518467664718628,0.3868741989135742,0.5530333518981934,24.659097393214637,65.34090260678535
288,157.00796322829606,89.02713304917717,150.10409345271546,0.6098232865333557,0.3364458680152893,-0.09902641177177429,0.4385194778442383,-0.12735027074813843,-0.1555204540491104,0.38680073618888855,0.5598263144493103,21.25198653242679,68.7480134675732
289,160.4038604672125,89.44830910864326,155.71458461143487,0.5852552652359009,0.35446712374687195,-0.1005779579281807,0.43732309341430664,-0.11267376691102982,-0.152988001704216,0.38672003149986267,0.568161129951477,18.570419549684708,71.4295804503153
290,161.06128063112988,89.78488070429962,156.74745520629938,0.5797743201255798,0.35311514139175415,-0.1006971225142479,0.43426749110221863,-0.10759562253952026,-0.1508437693119049,0.38657328486442566,0.5681173205375671,18.472471269021124,71.52752873097887
291,159.77871854690292,86.82946301625158,158.30317597734967,0.5577316284179688,0.354595810174942,-0.09180589020252228,0.4314974844455719,-0.10515140742063522,-0.14489531517028809,0.3862426280975342,0.5729857683181763,16.58706472110314,73.41293527889688
292,162.12193452261957,81.43968073553575,162.96812698388752,0.5104759335517883,0.37059637904167175,-0.08457615971565247,0.4290931820869446,-0.10423348098993301,-0.09618411958217621,0.3859866261482239,0.5801263451576233,9.822151948034769,80.17784805196523
293,160.23407901237053,80.8090643102917,165.54401430434498,0.5103172659873962,0.38035765290260315,-0.06482680886983871,0.4286385178565979,-0.0947842225432396,-0.07207082957029343,0.38581615686416626,0.5812573432922363,9.791580710833541,80.20841928916644
294,156.92142808137146,79.28948128249661,163.4152796271215,0.48957040905952454,0.38486602902412415,-0.0625191405415535,0.42609846591949463,-0.0848550871014595,-0.0858047604560852,0.3856443762779236,0.5833674073219299,8.190516648455121,81.80948335154488
295,159.59603652138404,80.36456073322175,164.70465917692906,0.4705635607242584,0.4032980501651764,-0.06592909246683121,0.42494872212409973,-0.07567193359136581,-0.09205623716115952,0.3855505883693695,0.5861800312995911,6.263208768408607,83.73679123159135
296,157.32410090244386,78.21831794165016,165.4552592872647,0.46569302678108215,0.3971013128757477,-0.06920985132455826,0.42082470655441284,-0.07685468345880508,-0.09610689431428909,0.3855171501636505,0.5859556794166565,6.298501895255926,83.70149810474409
297,158.7936433892124,77.48858892600207,165.7887245555215,0.44321078062057495,0.39731353521347046,-0.07643885165452957,0.4209010899066925,-0.07363428175449371,-0.10761676728725433,0.38543900847435,0.5892149209976196,4.653932879811008,85.34606712018895
298,159.47862993137971,76.09471941512805,166.40090195075877,0.42611801624298096,0.39300447702407837,-0.07728735357522964,0.4211363196372986,-0.07264194637537003,-0.11310708522796631,0.38542887568473816,0.5921311378479004,4.440969596892674,85.5590304031073
299,159.67678720750922,73.84636786611122,169.0590847002465,0.4072682857513428,0.39712706208229065,-0.08828555047512054,0.42350324988365173,-0.07137452065944672,-0.11660826206207275,0.3853907585144043,0.5930823683738708,3.9860048368747685,86.01399516312526
300,159.45745301700038,72.74394608494813,169.71792875673898,0.39999422430992126,0.4025222361087799,-0.08830215781927109,0.4237097501754761,-0.06877096742391586,-0.11666883528232574,0.3854638636112213,0.5969600081443787,4.485822624016996,85.51417737598302
301,155.8180116468369,68.76967939386684,170.3496839834547,0.3839181959629059,0.3996437191963196,-0.07244851440191269,0.42399758100509644,-0.06273683160543442,-0.11530152708292007,0.3857596814632416,0.5949296355247498,7.232026665359272,82.76797333464076
302,152.35783596677672,64.83636080734217,169.62471789675826,0.3560759127140045,0.4048706293106079,-0.03948081284761429,0.42444828152656555,-0.05553304776549339,-0.11416009813547134,0.3860289752483368,0.5953437685966492,12.402937185671636,77.59706281432837
303,152.86005382062206,62.72287371801569,170.2971482277212,0.3289455771446228,0.4104032516479492,-0.027955614030361176,0.4245316684246063,-0.04878905043005943,-0.11145973950624466,0.38632339239120483,0.5957505702972412,15.451147103778636,74.54885289622138
304,151.61673441311714,60.68807776594181,170.18086716540952,0.33028680086135864,0.40906205773353577,-0.03537406027317047,0.42360296845436096,-0.047998398542404175,-0.11619216948747635,0.38699933886528015,0.5950832366943359,15.114475365052323,74.88552463494767
305,151.421080758094,60.02655450774295,170.30909374778957,0.3254784047603607,0.40713801980018616,-0.03991180285811424,0.42371365427970886,-0.048821721225976944,-0.12155052274465561,0.38776347041130066,0.5942603349685669,15.649427871428717,74.35057212857127
306,151.68495074568852,58.639252250158854,172.07183703528776,0.3062000870704651,0.40949398279190063,-0.04306534305214882,0.42351609468460083,-0.04573274031281471,-0.12377657741308212,0.3887730836868286,0.5941365361213684,17.370099847307728,72.62990015269227
307,151.85633183603457,57.430070621545575,173.0794758933224,0.2882496416568756,0.41435563564300537,-0.04244992136955261,0.4234240651130676,-0.03795286640524864,-0.12170375138521194,0.38933753967285156,0.5936591029167175,19.107809558784798,70.89219044121519
308,149.50796333528808,55.24504258960355,172.98059700598756,0.2815340757369995,0.4132676124572754,-0.04004998877644539,0.4223063886165619,-0.03802694007754326,-0.12202780693769455,0.3898206353187561,0.5933374166488647,19.847910115891228,70.15208988410876
309,150.80448585630523,53.324130861097345,173.80027597992986,0.2553008794784546,0.412293940782547,-0.03658007085323334,0.4223185181617737,-0.03782331570982933,-0.11623582988977432,0.39043721556663513,0.59177565574646,22.347253115667883,67.65274688433212
310,149.49358708799096,51.36907224853676,174.5806020548827,0.24231307208538055,0.4116895794868469,-0.020580217242240906,0.4225795269012451,-0.03813880681991577,-0.0919695571064949,0.39100751280784607,0.5870260000228882,23.317293169422836,66.68270683057716
311,148.3854635688421,48.692240426082385,172.81934741393363,0.23268304765224457,0.4109598994255066,-0.02433719113469124,0.42494067549705505,-0.03900405019521713,-0.08485575020313263,0.3919786214828491,0.5831014513969421,24.1296024591531,65.87039754084691
312,149.07167857110488,47.20917365187023,173.28003211852328,0.21579506993293762,0.41027072072029114,-0.03091238997876644,0.4271223545074463,-0.03954112157225609,-0.0745786502957344,0.39233705401420593,0.5815024375915527,25.628767621588178,64.37123237841183
313,150.52635598317747,46.647476798934534,173.84157982039812,0.21322141587734222,0.4090277850627899,-0.03658399358391762,0.42807990312576294,-0.04001031443476677,-0.07910841703414917,0.39277270436286926,0.5820503830909729,26.001621440846595,63.998378559153394
314,148.8591351801155,41.385068333270915,174.58878900226702,0.15965847671031952,0.3594972491264343,0.025153156369924545,0.4264606535434723,-0.038613367825746536,-0.0365823358297348,0.39371079206466675,0.5482180118560791,34.52322868732906,55.47677131267094
315,151.48314940286556,39.83832128443892,171.3918663770148,0.14584468305110931,0.3496831953525543,0.02569332718849182,0.42399466037750244,-0.0358542799949646,0.004848923068493605,0.39414364099502563,0.5507864356040955,35.885109518242196,54.11489048175782
316,151.54095148597898,39.07818815929038,170.62549171549156,0.14654555916786194,0.35043883323669434,0.023706303909420967,0.42229971289634705,-0.03368276730179787,0.006279108580201864,0.39562568068504333,0.5560184121131897,35.728017139136014,54.271982860863986
317,151.3663091126064,37.183330743030936,171.53715333452757,0.13914066553115845,0.3436201214790344,0.015441893599927425,0.42148861289024353,-0.033423274755477905,0.01174230221658945,0.3969224691390991,0.5550339818000793,36.82996699263456,53.17003300736545
318,149.9519985049488,36.62585969726075,171.41440765502153,0.1391167938709259,0.33817654848098755,0.014644674956798553,0.4209170937538147,-0.03314071148633957,-0.00443040719255805,0.39801719784736633,0.555356502532959,37.25869595855351,52.7413040414465
319,148.4905114169967,33.74326778053367,170.8079012625306,0.12755650281906128,0.3333515226840973,0.008885610848665237,0.42089638113975525,-0.03292249143123627,-0.011181853711605072,0.39864933490753174,0.556198239326477,38.75566173196627,51.24433826803374
320,149.93397180374237,33.261226209061824,169.57504708551505,0.12663008272647858,0.3276379406452179,-0.006814489606767893,0.42285969853401184,-0.032707881182432175,-0.017504189163446426,0.3995760977268219,0.5582719445228577,39.4408993980853,50.55910060191469
321,151.97538512914005,32.403950071066355,170.97733621637062,0.12096571177244186,0.31773898005485535,-0.02474171109497547,0.42294207215309143,-0.03279976546764374,-0.020093580707907677,0.40009090304374695,0.5594449639320374,40.747056641355016,49.252943358644984
322,152.55790453629396,32.10750068824685,170.5810568447123,0.12166136503219604,0.3159235119819641,-0.039402689784765244,0.4236729145050049,-0.03285578638315201,-0.02944924496114254,0.4008241295814514,0.5601662993431091,40.90501305176024,49.094986948239765
323,153.43504379829164,30.446547660493298,171.02135484926418,0.10685058683156967,0.30246034264564514,-0.03918256238102913,0.4230051040649414,-0.032378584146499634,-0.031462162733078,0.40174227952957153,0.5590801239013672,43.36450860088461,46.63549139911539
324,153.43648460386686,27.307729045558865,168.38427147535361,0.08170744776725769,0.286330908536911,-0.04559642821550369,0.41525065898895264,-0.03051816113293171,-0.03938881680369377,0.4024471342563629,0.5511646866798401,46.475288012675776,43.52471198732423
325,152.66661365640735,26.745433935290784,167.59088866325567,0.08276648074388504,0.2813633680343628,-0.044760655611753464,0.41365087032318115,-0.02876363880932331,-0.04737250134348869,0.4030447006225586,0.5482196807861328,46.855607976467205,43.14439202353281
326,153.31282972892177,27.0644355759171,164.63702036723245,0.08512973040342331,0.27646520733833313,-0.06029536947607994,0.4126024544239044,-0.025699259713292122,-0.06854940205812454,0.40384143590927124,0.5474313497543335,47.31083159990882,42.689168400091184
327,153.36659901512942,27.16270148565431,164.0940369790424,0.0839148461818695,0.2756463587284088,-0.06891578435897827,0.4122164249420166,-0.02218933217227459,-0.07979749888181686,0.4041789770126343,0.5463030338287354,47.80129036493987,42.19870963506013
328,151.52620451447194,26.855095297504874,161.6997319451378,0.08613108843564987,0.27572861313819885,-0.06483438611030579,0.41190311312675476,-0.014944260008633137,-0.07609494775533676,0.4043338894844055,0.5450263619422913,48.27578245563693,41.72421754436308
329,152.94272811884642,26.36547072442927,162.36034373725192,0.0808892548084259,0.27257663011550903,-0.059632185846567154,0.4092816114425659,-0.0084209144115448,-0.06120200827717781,0.4044329822063446,0.5389948487281799,49.44750448014068,40.55249551985931
330,155.23344366103188,27.027748963396338,163.74620844020896,0.07865182310342789,0.27019330859184265,-0.049381058663129807,0.40728431940078735,-0.00277684535831213,-0.050865739583969116,0.40509504079818726,0.5329287648200989,50.28643968376686,39.713560316233156
331,156.576354627722,27.38903820460183,165.60627503016326,0.07601884007453918,0.2632625699043274,-0.0335376039147377,0.40616467595100403,0.0020186104811728,-0.04211815819144249,0.4069266617298126,0.5298134684562683,51.65489139058949,38.34510860941051
332,157.06974620978497,27.35054150990272,166.48876781592193,0.0719849169254303,0.2607620656490326,-0.0252741239964962,0.40496349334716797,0.005593061447143555,-0.03151724860072136,0.40691912174224854,0.5288330912590027,52.54109998850241,37.4589000114976
333,157.8758862863483,27.29429940487059,166.86706286080226,0.07438445836305618,0.25018441677093506,-0.02596995420753956,0.4067020118236542,0.004788924008607864,-0.03262056037783623,0.40826019644737244,0.5227417945861816,53.5619591504437,36.43804084955631
334,162.34318118681313,27.252258406701653,167.4612435318503,0.06969023495912552,0.228729709982872,-0.03070228174328804,0.4069649577140808,0.0036563249304890633,-0.03352416679263115,0.4093734622001648,0.517365574836731,56.284572732280076,33.71542726771994
335,162.35759924465262,27.255442110911194,167.5496718520737,0.066203773021698,0.22997890412807465,-0.030950620770454407,0.40705886483192444,0.00503632053732872,-0.032553642988204956,0.4097447395324707,0.5170934200286865,56.5780300457875,33.42196995421248
336,161.75962868208774,26.792795436257574,167.3273897588524,0.06784288585186005,0.20389948785305023,-0.017937306314706802,0.4089883267879486,0.0031484425999224186,-0.031152809038758278,0.4113631844520569,0.5028046369552612,59.543590268492586,30.456409731507417
337,162.29137981440928,25.14360676224574,167.59182353342587,0.06631316989660263,0.1699683666229248,-0.011337135918438435,0.4107791781425476,0.0017101522535085678,-0.02015548199415207,0.41300562024116516,0.48618486523628235,63.973695446059686,26.026304553940317
338,158.69557116662568,27.1343196494914,167.16313376788264,0.06682594865560532,0.16308751702308655,0.0459604375064373,0.41172266006469727,0.001344496151432395,0.01611500047147274,0.41469481587409973,0.47747108340263367,64.957326619949,25.042673380050996
339,161.32157367283617,24.99015754737158,167.72236804716113,0.06203501299023628,0.15059790015220642,0.03752616047859192,0.4108525216579437,0.0011203746544197202,0.03105345368385315,0.4162772595882416,0.4732609987258911,66.8071576401202,23.192842359879805
340,163.73278770301042,22.96919480290219,167.60508549414686,0.047409407794475555,0.14646698534488678,0.027814315631985664,0.40649300813674927,0.0009362460696138442,0.038244910538196564,0.41691112518310547,0.47760289907455444,67.946498075405,22.053501924594986
341,168.04520862766822,18.467700001401,168.3468853209071,0.048613425344228745,0.1103980541229248,0.0016012772684916854,0.40510833263397217,-0.006111461203545332,0.03412532061338425,0.41796597838401794,0.4647810459136963,71.97159518976746,18.028404810232566
342,166.8362525279599,17.127688745450396,168.18132345836557,0.044043149799108505,0.09698609262704849,0.010885510593652725,0.4040611684322357,-0.008717106655240059,0.03117247298359871,0.4191060960292816,0.4624786972999573,73.66201449738557,16.337985502614426
343,166.40751303276483,17.71996186868755,168.6704014526691,0.04283623769879341,0.11000308394432068,0.009944120422005653,0.40188348293304443,-0.008611579425632954,0.03262796252965927,0.41964176297187805,0.4674791097640991,71.75250117355905,18.247498826440953
344,165.35467525764125,17.797229340445597,169.25468456494238,0.04386325553059578,0.12254256010055542,0.010352450422942638,0.4013894200325012,-0.008474699221551418,0.04402455687522888,0.4206824004650116,0.4717482924461365,69.9559813595851,20.044018640414908
345,164.91019619988558,17.59359415134858,169.4104592699052,0.044707756489515305,0.12001395970582962,0.00922358501702547,0.40096142888069153,-0.008427919819951057,0.05222892388701439,0.420796662569046,0.46959125995635986,70.30586477681678,19.694135223183224
