frame,right_wrist_x,right_wrist_y,right_wrist_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,nose_y,right_elbow_angle,left_knee_angle,right_arm_vertical_angle,right_arm_horizontal_angle_from_plane
139,0.45460832118988037,0.35874074697494507,-0.08538679778575897,0.39879003167152405,0.27099379897117615,-0.008698578923940659,0.20460404455661774,124.47721850804655,153.97848492375422,51.00820244270112,38.99179755729887
140,0.45470795035362244,0.36521270871162415,-0.105014868080616,0.40185174345970154,0.2721441984176636,-0.025052206590771675,0.20474807918071747,129.19168326729596,157.13919340371942,47.501881617744296,42.498118382255704
141,0.4578206539154053,0.36433982849121094,-0.0921090692281723,0.4012008011341095,0.27249813079833984,-0.019277062267065048,0.2047751247882843,128.091937192265,157.27571833420117,48.2887789396328,41.711221060367194
142,0.45698097348213196,0.37088721990585327,-0.05929945781826973,0.40363025665283203,0.272716760635376,-0.021264463663101196,0.20509177446365356,133.35437959413034,152.18607866699148,45.633442889290976,44.36655711070902
143,0.45725035667419434,0.3767780661582947,-0.05196308344602585,0.40567466616630554,0.27395957708358765,-0.018309570848941803,0.20656557381153107,135.22283732541277,160.01458507608686,43.165741213320665,46.83425878667934
144,0.4590587615966797,0.37698906660079956,-0.0634203553199768,0.40600600838661194,0.2744549512863159,-0.017925811931490898,0.20666998624801636,135.3467106747045,158.76352318593175,43.461277173317725,46.538722826682275
145,0.45853880047798157,0.38375595211982727,-0.054523155093193054,0.4083280861377716,0.27476081252098083,-0.026842910796403885,0.20852410793304443,139.49053190405283,157.2002867539852,38.90597286605105,51.09402713394895
146,0.4582020938396454,0.3895229697227478,-0.056915946304798126,0.41062021255493164,0.2753902077674866,-0.027270371094346046,0.21009857952594757,143.68266297114903,162.83785324877445,36.98529779128791,53.01470220871209
147,0.4579879343509674,0.3975263237953186,-0.0655200183391571,0.41336753964424133,0.2764914333820343,-0.0413057804107666,0.2111755609512329,149.08757684983357,161.59713489688505,33.67170648044264,56.32829351955737
148,0.45778658986091614,0.40459883213043213,-0.06849729269742966,0.41645920276641846,0.27690765261650085,-0.04459358751773834,0.2112719863653183,155.08104887738395,165.11664424489635,28.465015532631828,61.53498446736819
149,0.45742297172546387,0.40470167994499207,-0.08046508580446243,0.4176654517650604,0.2766718864440918,-0.04647553712129593,0.21169744431972504,153.71913698569125,164.0269123644154,26.683507613175937,63.31649238682406
150,0.4568195343017578,0.40645459294319153,-0.08602116256952286,0.41868653893470764,0.2766490876674652,-0.048208288848400116,0.21206358075141907,155.081396297888,165.67401247018068,25.486356387215857,64.51364361278415
151,0.4567069709300995,0.4143342077732086,-0.08533626049757004,0.4200112521648407,0.2772451937198639,-0.04978670924901962,0.21231131255626678,162.04319309841748,169.8971157405832,24.031612086252746,65.96838791374725
152,0.4566071927547455,0.4181826412677765,-0.07496979087591171,0.4214373528957367,0.27911481261253357,-0.04121127352118492,0.21228833496570587,163.96256237884904,170.0831989451616,23.274363957802453,66.72563604219755
153,0.4569099247455597,0.4261188507080078,-0.06150847300887108,0.4248247742652893,0.2818819582462311,-0.021845128387212753,0.21226008236408234,165.63082278924867,169.4758553763442,21.83889453344493,68.16110546655507
154,0.4571392834186554,0.42859408259391785,-0.08646254241466522,0.4256722629070282,0.2830331027507782,-0.05236375704407692,0.2127525508403778,165.16176347953768,168.96199437540287,21.817819529208258,68.18218047079174
155,0.45717939734458923,0.4280471205711365,-0.053989384323358536,0.4263206720352173,0.28366169333457947,-0.020981717854738235,0.21277868747711182,164.9118715070755,169.66051776566778,20.65796804542916,69.34203195457084
156,0.4575730860233307,0.43161317706108093,-0.014336911030113697,0.42825865745544434,0.28563374280929565,0.018546735867857933,0.21328981220722198,168.09956022404475,171.18571506573159,19.81615431180312,70.18384568819687
157,0.4578400254249573,0.43181711435317993,-0.039540402591228485,0.43069085478782654,0.29055893421173096,0.007857264019548893,0.21426838636398315,167.44985405609373,172.4094564982,20.901261808074334,69.09873819192569
158,0.4575411081314087,0.4312886595726013,-0.009041803888976574,0.4330882430076599,0.29215309023857117,0.04529033973813057,0.214643657207489,166.38676614389823,177.36819727694188,20.99911141659398,69.00088858340602
159,0.45739826560020447,0.4355720281600952,0.04548622667789459,0.43409690260887146,0.2936199903488159,0.06860346347093582,0.21562515199184418,167.86734494873448,175.91843651988813,16.21083719026304,73.78916280973696
160,0.4565318524837494,0.44289687275886536,0.03551100566983223,0.4355694055557251,0.2951193153858185,0.036667730659246445,0.2156619131565094,169.5058431372086,174.7683890679543,13.650929073112517,76.34907092688746
161,0.456495463848114,0.4532963037490845,0.02731521800160408,0.4365689754486084,0.2960856854915619,0.06138529255986214,0.2156161367893219,172.0716274284479,169.54716316552313,13.78485802963382,76.21514197036616
162,0.45653119683265686,0.464449942111969,-0.05245717614889145,0.43885186314582825,0.29711616039276123,-0.007085864432156086,0.21631073951721191,172.61701613569238,167.08758272105786,13.204132500617018,76.79586749938298
163,0.45646414160728455,0.4640175402164459,-0.09679578989744186,0.440725177526474,0.29743218421936035,-0.05001996457576752,0.21811309456825256,171.2039389596948,169.75188327422242,12.942086291591366,77.05791370840865
164,0.45646238327026367,0.46937888860702515,-0.10918109863996506,0.4408261179924011,0.29693731665611267,-0.05462652072310448,0.21905329823493958,171.4376476198371,168.8065368164128,13.65600189576163,76.34399810423835
165,0.45406481623649597,0.4731569290161133,-0.0997769832611084,0.4440074861049652,0.2966075539588928,-0.04586033523082733,0.219624325633049,171.3959083229964,159.13625760957703,10.657183457620944,79.34281654237908
166,0.4510575234889984,0.46999824047088623,-0.08618670701980591,0.4446825683116913,0.29635360836982727,-0.008103840984404087,0.22245150804519653,172.1662262313326,161.49336938208737,11.422264722613376,78.57773527738662
167,0.44928550720214844,0.4678106904029846,-0.15481773018836975,0.4458697438240051,0.29617902636528015,-0.03551935777068138,0.22365549206733704,172.85900073221944,162.48786417710838,19.64217394140466,70.35782605859535
168,0.4486739933490753,0.4687667489051819,-0.13513170182704926,0.44561901688575745,0.2973361611366272,-0.03137674927711487,0.22459623217582703,173.33866525801642,167.05427062292492,18.09750780552643,71.90249219447358
169,0.4478684067726135,0.47087323665618896,-0.018331723287701607,0.4461030960083008,0.29838404059410095,0.03873390331864357,0.22429461777210236,174.73288168815074,165.11928708408084,13.568068251101149,76.43193174889885
170,0.4475727379322052,0.4701615571975708,-0.035597413778305054,0.4469689726829529,0.29968950152397156,0.016217591241002083,0.22409974038600922,175.31666163337806,173.84291790136834,14.720899619938441,75.27910038006156
171,0.44641491770744324,0.4700959622859955,0.049363311380147934,0.44738978147506714,0.30122828483581543,0.0674084722995758,0.22394832968711853,175.35267146930542,168.2817483653823,7.099497217784815,82.90050278221518
172,0.44459325075149536,0.47135215997695923,0.00566647807136178,0.4483974575996399,0.3027571439743042,0.03172467648983002,0.22421406209468842,175.66423125188632,162.5852409554328,8.722106037551725,81.27789396244825
173,0.4422840178012848,0.4716971218585968,-0.014966688118875027,0.45027756690979004,0.30336645245552063,0.012485248036682606,0.22491174936294556,175.25980583191242,161.01027916268492,12.263475265104793,77.7365247348952
174,0.4401792287826538,0.4714922308921814,-0.04153677076101303,0.451948344707489,0.30400335788726807,-0.019077781587839127,0.22642697393894196,174.86335292919222,159.46031573714387,10.476313274952538,79.52368672504745
175,0.43898627161979675,0.47148939967155457,-0.04444611072540283,0.4523511230945587,0.3042016923427582,-0.02174084261059761,0.22695836424827576,174.8010331640689,157.84677517509326,11.756977424942807,78.24302257505721
176,0.437319815158844,0.4715884327888489,-0.07734260708093643,0.4527868926525116,0.3048754930496216,-0.039557404816150665,0.22822202742099762,175.04708479650733,160.7015039001632,12.310980268982476,77.68901973101754
177,0.43583106994628906,0.4717899560928345,-0.08518142253160477,0.4536845088005066,0.3058543801307678,-0.04216218739748001,0.22913916409015656,175.0802137868388,163.07942500992408,13.999071610716216,76.00092838928377
178,0.43435683846473694,0.4716823995113373,-0.09038321673870087,0.45449283719062805,0.3066045641899109,-0.05274999514222145,0.23066726326942444,175.3595238471474,162.5618671631956,14.88429250788986,75.11570749211015
179,0.43407174944877625,0.471630334854126,-0.09256882220506668,0.4553678035736084,0.30646589398384094,-0.0480959452688694,0.23121339082717896,175.00922541438945,162.1423396747272,15.565881152959346,74.43411884704064
180,0.43234357237815857,0.47153568267822266,-0.08370344340801239,0.45616236329078674,0.30694282054901123,-0.04121348634362221,0.23245318233966827,175.95561015303474,161.6242667355277,16.22305081573497,73.77694918426502
181,0.42847582697868347,0.4709153175354004,-0.11123266071081161,0.45765241980552673,0.3077794313430786,-0.050908107310533524,0.2333068996667862,177.6163778118366,164.17480318128457,20.51085737956056,69.48914262043947
182,0.42753124237060547,0.46988871693611145,-0.0967865139245987,0.45859619975090027,0.30810868740081787,-0.04308142140507698,0.23444077372550964,177.5877578010253,163.58989346062162,21.6130038005721,68.3869961994279
183,0.4261188507080078,0.46851399540901184,-0.11017242819070816,0.4595068097114563,0.30853188037872314,-0.060336437076330185,0.23532649874687195,177.96947441034087,166.1317917715341,23.42198558445103,66.57801441554896
184,0.4247352182865143,0.46755167841911316,-0.09821520745754242,0.4597129821777344,0.30990543961524963,-0.058495454490184784,0.23583191633224487,178.3448808811909,166.87084353071717,24.394750952858544,65.60524904714146
185,0.42408743500709534,0.4641050398349762,-0.07161258906126022,0.4617260992527008,0.3099692463874817,-0.015880392864346504,0.23938071727752686,177.62718846125804,169.3546603327229,27.008200337937367,62.99179966206263
186,0.42380157113075256,0.46299293637275696,-0.039034612476825714,0.4619026184082031,0.31011509895324707,0.015024824067950249,0.23978710174560547,177.66278310782155,169.73586094242614,29.03343653485904,60.96656346514095
187,0.4232528507709503,0.46173951029777527,-0.04386278614401817,0.463667094707489,0.31003761291503906,-0.003082683775573969,0.24151526391506195,176.82701362437513,171.52887449763634,29.773277886848604,60.226722113151396
188,0.4217257499694824,0.4595770239830017,-0.07685630023479462,0.46751320362091064,0.309523344039917,-0.010849849320948124,0.24421249330043793,175.50691235974213,171.71100167155066,33.306744044848905,56.69325595515111
189,0.4204346835613251,0.4584677517414093,-0.10337520390748978,0.4705464243888855,0.30898869037628174,-0.05124494433403015,0.24715417623519897,175.36181545335742,174.3327310827433,33.71381214339176,56.28618785660823
190,0.4197242259979248,0.4579451084136963,-0.0990423783659935,0.47014448046684265,0.30903708934783936,-0.0531100369989872,0.24764911830425262,176.209785862238,169.30415380737395,34.89599747082368,55.10400252917632
191,0.41974207758903503,0.45406726002693176,-0.12503792345523834,0.47263169288635254,0.30902576446533203,-0.05611230060458183,0.2487076222896576,175.42145150578312,173.29538592583876,36.926248403773755,53.07375159622625
192,0.41966915130615234,0.45006754994392395,-0.1214408352971077,0.475279301404953,0.30877307057380676,-0.06908494979143143,0.2492286115884781,175.8608595111207,174.5493370643969,37.32833964078754,52.671660359212446
193,0.41951149702072144,0.4496585428714752,-0.15074771642684937,0.47694918513298035,0.3086152672767639,-0.0897005945444107,0.24920998513698578,176.77474120966517,175.63547760724722,37.75346074606448,52.24653925393553
194,0.41906607151031494,0.44802722334861755,-0.1341904103755951,0.47817251086235046,0.30857348442077637,-0.07664070278406143,0.2496662735939026,176.38009008043792,176.39693393696376,38.16169710181533,51.83830289818467
195,0.4190542697906494,0.443915992975235,-0.12289337813854218,0.4797118902206421,0.30775055289268494,-0.07761896401643753,0.2496017962694168,177.42135097196405,176.75745379404432,39.51215961969885,50.48784038030115
196,0.41764941811561584,0.4397028982639313,-0.11499487608671188,0.4796086847782135,0.3066088855266571,-0.08233489841222763,0.2507074475288391,179.70529748485632,177.99455716022447,41.10501606897136,48.894983931028655
197,0.4168757200241089,0.4362279772758484,-0.11075975745916367,0.47885677218437195,0.30863815546035767,-0.1060125082731247,0.25266778469085693,176.4133372345585,178.63358266561772,42.50679869584442,47.49320130415557
198,0.4162593483924866,0.4349805414676666,-0.09344438463449478,0.47852033376693726,0.30843257904052734,-0.09888726472854614,0.25358232855796814,175.38060553171707,178.5816503845104,42.86284317831725,47.13715682168274
199,0.4156244993209839,0.43156394362449646,-0.1113915741443634,0.4789610803127289,0.3051508963108063,-0.08820728957653046,0.2537629306316376,179.84273479134256,178.65669376846503,41.92614930005178,48.07385069994822
200,0.41517210006713867,0.4234718084335327,-0.10329321771860123,0.47853991389274597,0.3043929636478424,-0.08504828810691833,0.25355324149131775,175.47533361998964,178.04011632511376,43.97531160160092,46.02468839839908
201,0.41464394330978394,0.4219154119491577,-0.10562590509653091,0.47824129462242126,0.30417999625205994,-0.07722871005535126,0.25368839502334595,173.14269249634023,178.40712494990564,44.16843458956539,45.831565410434614
202,0.4147142469882965,0.4179113805294037,-0.07328889518976212,0.47821855545043945,0.3035406768321991,-0.06116730719804764,0.2536908686161041,170.49521052396773,179.9826562715545,45.06444462605012,44.93555537394988
203,0.4145163893699646,0.4150503873825073,-0.08491785824298859,0.47824230790138245,0.30558791756629944,-0.06412292271852493,0.2560640573501587,164.85456448373984,179.56162148833468,44.11390690361369,45.88609309638631
204,0.41408735513687134,0.40728873014450073,-0.07371639460325241,0.4783862233161926,0.3072299361228943,-0.047324083745479584,0.25711339712142944,158.6305619579366,178.7509647904874,48.76942943907642,41.23057056092358
205,0.41436389088630676,0.40700623393058777,-0.0756116732954979,0.47878897190093994,0.3080865144729614,-0.06910853832960129,0.25814515352249146,157.07312404487467,177.9000307610596,46.19719326308164,43.802806736918356
206,0.41915225982666016,0.40584033727645874,-0.0806446224451065,0.4809974730014801,0.3081372082233429,-0.057046469300985336,0.25885525345802307,161.337425570396,176.74333655900153,42.13975603190604,47.86024396809397
207,0.42420732975006104,0.3992759883403778,-0.1098705306649208,0.48404139280319214,0.31583863496780396,-0.05475211143493652,0.2618881165981293,166.0673631614562,176.27891447368427,52.46997391801864,37.53002608198136
208,0.4392344355583191,0.40336501598358154,-0.09879105538129807,0.4863380789756775,0.31914424896240234,-0.05610094591975212,0.2636682689189911,177.18399864757572,176.43843944450603,47.022853439897965,42.97714656010204
209,0.44156157970428467,0.40483564138412476,-0.14145271480083466,0.486264169216156,0.32082271575927734,-0.05749530717730522,0.26443397998809814,179.07476493978632,175.319498279215,45.24966192473364,44.75033807526636
210,0.4374596178531647,0.3981684148311615,-0.21036279201507568,0.48568716645240784,0.32452383637428284,-0.057737357914447784,0.26482686400413513,170.65597385447012,175.8855560335524,50.396754972020034,39.60324502797996
211,0.4301963448524475,0.3908753991127014,-0.19991596043109894,0.4872705340385437,0.3234277069568634,-0.06294284760951996,0.26530852913856506,172.7492166146729,176.29746650770858,54.90170542759468,35.09829457240532
212,0.46823960542678833,0.4138653576374054,-0.16083741188049316,0.4888036251068115,0.32350262999534607,-0.06356782466173172,0.26673194766044617,162.78376240392512,176.6912326297042,36.78061618416871,53.21938381583131
213,0.48200085759162903,0.3573523163795471,-0.1579006314277649,0.49314290285110474,0.3235854208469391,-0.06918207556009293,0.2696479558944702,9.834701106329772,176.61340617244335,54.315328043063694,35.68467195693631
214,0.47419673204421997,0.4196647107601166,-0.13042551279067993,0.49376022815704346,0.3230067193508148,-0.07847397029399872,0.27035748958587646,165.81528517229023,177.04741896253552,30.45379376383588,59.54620623616412
215,0.46837201714515686,0.4667479395866394,-0.11417611688375473,0.49461284279823303,0.3228333592414856,-0.08639311045408249,0.27112340927124023,166.96838011637837,176.14086523132133,21.145709180514196,68.85429081948583
216,0.463161826133728,0.4659254550933838,-0.1231868639588356,0.4943283498287201,0.322767049074173,-0.09074714034795761,0.2708345949649811,167.56273801183593,176.07063689965287,22.663518801921782,67.33648119807822
217,0.4724728763103485,0.48349782824516296,-0.10952076315879822,0.49637478590011597,0.3232893645763397,-0.08708315342664719,0.27101433277130127,169.97975872945145,176.05001345208072,18.656180318507026,71.34381968149297
218,0.47341403365135193,0.41316065192222595,-0.10423482209444046,0.4982373118400574,0.32320040464401245,-0.07552143186330795,0.2724992036819458,171.81313633269565,176.20774218984025,30.46151560239157,59.53848439760843
219,0.4749163091182709,0.4771413803100586,-0.0978064015507698,0.4985756278038025,0.3231555223464966,-0.07709832489490509,0.2724049389362335,166.72267375149593,177.417827133391,18.064468064657667,71.93553193534234
220,0.4638741612434387,0.36743250489234924,-0.15363718569278717,0.5001689195632935,0.3227073848247528,-0.06869705766439438,0.27284157276153564,166.38522170863044,177.28007443813317,55.71899566977359,34.28100433022641
221,0.4656651020050049,0.3854272961616516,-0.14986181259155273,0.501010537147522,0.3226793110370636,-0.06608498096466064,0.27379387617111206,170.42171022905643,177.22299606400486,49.083015118875714,40.9169848811243
222,0.4327412247657776,0.33052128553390503,-0.2129593789577484,0.5042052865028381,0.321208655834198,-0.06636237353086472,0.273749977350235,168.51561010374974,177.98396918041675,84.161002056503,5.838997943496947
223,0.4436819553375244,0.3191859722137451,-0.218497633934021,0.5037730932235718,0.32118311524391174,-0.06555615365505219,0.27423277497291565,139.89833286254535,178.00777950656908,82.70495162297371,7.295048377026328
224,0.42418232560157776,0.3164101839065552,-0.17830747365951538,0.504309892654419,0.3205346465110779,-0.06652281433343887,0.2746870517730713,174.26505766366947,179.1457422710703,89.3531223725968,0.6468776274029562
225,0.4175688624382019,0.3074582815170288,-0.11341653019189835,0.5058497190475464,0.3201726973056793,-0.06726530939340591,0.2757972180843353,169.28096569740376,179.79107633288237,89.11915953711201,0.8808404628881445
226,0.42237210273742676,0.3044537603855133,-0.09207332879304886,0.5085923671722412,0.31972289085388184,-0.060798581689596176,0.27671024203300476,179.1796445375119,179.6407432277361,89.69714444353487,0.3028555564634974
227,0.4278612732887268,0.2991808354854584,-0.11159398406744003,0.51141357421875,0.31964659690856934,-0.05582791939377785,0.27761244773864746,167.22383692734982,179.20666854703413,85.60464903991323,4.395350960086849
228,0.42841216921806335,0.29051926732063293,-0.11108367890119553,0.5132649540901184,0.3188285827636719,-0.05775914713740349,0.2775314748287201,178.4146571551211,178.70656051030772,83.2487468956091,6.751253104390844
229,0.43037185072898865,0.288703590631485,-0.1177031472325325,0.5153419971466064,0.3185614347457886,-0.04988909512758255,0.2775995433330536,177.8169061252198,179.38307635819194,82.79512899780484,7.204871002195174
230,0.43198761343955994,0.2864711880683899,-0.08711250126361847,0.516065776348114,0.31801119446754456,-0.04386940598487854,0.27902406454086304,177.95204062028802,179.85537238647473,80.63948609545129,9.36051390454872
231,0.44163739681243896,0.2859203815460205,-0.08700983226299286,0.5175145864486694,0.31757819652557373,-0.044004183262586594,0.2795339822769165,177.0019981687398,179.75225936353428,82.20215734477793,7.797842655222096
232,0.4453991949558258,0.28353461623191833,-0.07865577936172485,0.5199271440505981,0.3176145553588867,-0.04286399483680725,0.2801933288574219,179.54908563921768,179.74265398025247,81.22461471354717,8.775385286452797
233,0.4478713870048523,0.2752927839756012,-0.08380330353975296,0.5211218595504761,0.31758156418800354,-0.05217158421874046,0.28163883090019226,177.18580833445287,179.70209573613096,78.98561301016018,11.014386989839787
234,0.4504248797893524,0.2758987843990326,-0.08650027960538864,0.5217188000679016,0.3175782263278961,-0.043214719742536545,0.28145068883895874,178.62838488524588,179.9815921196861,79.0755562772663,10.924443722733688
235,0.4512915313243866,0.2709428369998932,-0.08933261036872864,0.5231321454048157,0.3174925446510315,-0.04595151171088219,0.2813957929611206,174.06829906493394,179.97522365706791,78.13016309333084,11.869836906669201
236,0.45327070355415344,0.26287350058555603,-0.11593900620937347,0.5260736346244812,0.3176504373550415,-0.05691457912325859,0.2837478816509247,170.74556648931235,179.87973859121726,73.46425956267174,16.535740437328275
237,0.45808789134025574,0.25953564047813416,-0.1141306459903717,0.5281258225440979,0.31780365109443665,-0.05740804225206375,0.2853236198425293,170.58966308234335,179.618523662356,70.53549467475082,19.46450532524918
238,0.459026962518692,0.2577839493751526,-0.1043291836977005,0.5289437174797058,0.31816723942756653,-0.051803555339574814,0.28649619221687317,168.79747087041787,179.74211879918778,69.38448241680977,20.61551758319023
239,0.46134138107299805,0.2508927583694458,-0.1005176231265068,0.5307489633560181,0.3181685209274292,-0.048160843551158905,0.2868885099887848,168.7008913170351,179.90574382337425,65.78689057586006,24.213109424139944
240,0.46289679408073425,0.2332286387681961,-0.10173049569129944,0.5356308221817017,0.31880995631217957,-0.05366768315434456,0.2871803045272827,166.97166410033213,178.37267381201016,61.71580830224177,28.284191697758228
241,0.4626794755458832,0.23067563772201538,-0.09398017823696136,0.5355099439620972,0.3188020884990692,-0.05250125378370285,0.28807294368743896,168.93638120342607,177.49886449566225,61.12142501912366,28.878574980876333
242,0.46685075759887695,0.22657696902751923,-0.09610160440206528,0.5385571122169495,0.3189751207828522,-0.054766032844781876,0.28867408633232117,169.36298284608347,175.87306840019176,60.82004573588961,29.179954264110393
243,0.4706162214279175,0.22154447436332703,-0.10328727960586548,0.5405154228210449,0.31914833188056946,-0.05842331796884537,0.28947919607162476,170.62694312268496,175.7870645147767,59.1017890230826,30.898210976917415
244,0.47563013434410095,0.21920539438724518,-0.09531697630882263,0.5427815318107605,0.31968268752098083,-0.05770369991660118,0.2903134524822235,172.827089430369,175.56668598253225,57.52379618163225,32.47620381836775
245,0.47626978158950806,0.2159103900194168,-0.08704729378223419,0.5434188842773438,0.3197891116142273,-0.05722709372639656,0.29058802127838135,172.66794440451582,175.529448103222,57.26740213083826,32.73259786916173
246,0.48128360509872437,0.21445859968662262,-0.06970658153295517,0.5472366213798523,0.32095077633857727,-0.05087079480290413,0.29101017117500305,173.700256611076,175.92182041328945,55.732050009769736,34.26794999023028
247,0.4852118194103241,0.20876465737819672,-0.06362567096948624,0.5513834953308105,0.32283398509025574,-0.04295043647289276,0.2913197875022888,175.51212789644714,176.20137778215144,54.28297210448375,35.71702789551626
248,0.4900793135166168,0.20301635563373566,-0.0329195000231266,0.558296799659729,0.32824352383613586,-0.03880299627780914,0.2915650010108948,175.85600539325267,174.87445165341273,50.20293403053131,39.7970659694687
249,0.49545201659202576,0.19970424473285675,-0.034970272332429886,0.5613897442817688,0.33185485005378723,-0.03941980004310608,0.29330921173095703,178.38877449375866,174.73535741685563,47.11435877450526,42.88564122549472
250,0.49609655141830444,0.1979110836982727,-0.03952905163168907,0.5624116063117981,0.33331960439682007,-0.04020579904317856,0.2944115996360779,177.00035916126754,174.69078936619817,47.25366916470753,42.74633083529247
251,0.5049728751182556,0.1963191032409668,-0.014588415622711182,0.5642040967941284,0.3324602246284485,-0.015984132885932922,0.2966618537902832,178.85656007687209,174.84440961958327,43.76629345606514,46.23370654393488
252,0.5115035176277161,0.19391101598739624,-0.04251844435930252,0.5655638575553894,0.3305622339248657,-0.017774168401956558,0.2992987334728241,177.33811039902469,175.18273454090652,43.71893723732151,46.2810627626785
253,0.5166870951652527,0.18864843249320984,-0.0741114541888237,0.5677943229675293,0.33050769567489624,-0.004402482882142067,0.2997111678123474,176.59250982944425,174.90426203280228,45.22367848013377,44.77632151986622
254,0.5232873558998108,0.18020455539226532,-0.08883905410766602,0.5689303278923035,0.3280642032623291,-0.014219330623745918,0.3033241033554077,174.880504789807,174.7752404732485,42.67142547420539,47.32857452579461
255,0.5236620903015137,0.18072740733623505,-0.07958870381116867,0.5683828592300415,0.32627072930336,-0.03260638192296028,0.30481255054473877,174.2730877252533,175.4442617156234,40.201661762313336,49.79833823768665
256,0.5284534096717834,0.1749410778284073,-0.08597270399332047,0.5702475309371948,0.32552260160446167,-0.03737669810652733,0.3076552748680115,174.3398173195942,175.52642999291118,37.89479144856972,52.10520855143026
257,0.5389984846115112,0.16713090240955353,-0.09679736196994781,0.5733081102371216,0.32115960121154785,-0.023433057591319084,0.3113020062446594,174.76617072683618,175.32496596426932,35.68825350739587,54.31174649260408
258,0.5447278022766113,0.16456571221351624,-0.10483493655920029,0.575580894947052,0.3191220760345459,-0.021805239841341972,0.31402018666267395,174.5906890865701,176.32968692925036,33.64291275506926,56.357087244930725
259,0.5460910797119141,0.1637415587902069,-0.11917054653167725,0.5773848295211792,0.3194172978401184,-0.022186439484357834,0.3124193549156189,175.5797182785639,176.3945949326478,35.12031564233507,54.87968435766492
260,0.552387535572052,0.1618625372648239,-0.15850616991519928,0.5778645277023315,0.3195625841617584,-0.02544465661048889,0.31467536091804504,175.175481436651,176.92018276045738,37.27559621220249,52.724403787797506
261,0.5568562746047974,0.15930813550949097,-0.14108306169509888,0.5790519714355469,0.3197258710861206,-0.02084651216864586,0.3158521056175232,175.9371064461419,177.30762672240942,34.97192761066978,55.02807238933019
262,0.5668997764587402,0.15622109174728394,-0.1504044383764267,0.5842465162277222,0.31986355781555176,-0.021982070058584213,0.31677326560020447,178.05591727026157,177.5523293776692,32.91659389519316,57.08340610480685
263,0.5676736831665039,0.1557380110025406,-0.1653924286365509,0.5834217667579651,0.31966131925582886,-0.02420150488615036,0.3160412013530731,178.27387734577215,178.8766151563184,34.54731223371144,55.45268776628855
264,0.5784822106361389,0.15567035973072052,-0.0672541931271553,0.5861297249794006,0.32059216499328613,-0.026369016617536545,0.31796979904174805,176.61611320921781,179.232684674428,18.458757423777655,71.54124257622236
265,0.5892165303230286,0.15638302266597748,-0.0556495264172554,0.5882632732391357,0.3303352892398834,-0.033545367419719696,0.3250795602798462,176.23738578383447,179.85001857742012,12.5428219461499,77.45717805385011
266,0.589910626411438,0.15585115551948547,-0.051816169172525406,0.5875288248062134,0.3300338685512543,-0.03197174519300461,0.3252542316913605,174.2896115849024,178.64624719644075,11.002008005845227,78.99799199415475
267,0.5934797525405884,0.15589122474193573,-0.06908943504095078,0.58793705701828,0.33013916015625,-0.03190041705965996,0.32634779810905457,173.75325945113784,177.59806243463376,14.173368939274383,75.82663106072559
268,0.6007672548294067,0.15549297630786896,-0.07217857241630554,0.5896307229995728,0.33344945311546326,-0.032476939260959625,0.3286222219467163,175.58407680929574,175.9798735537752,18.056994572120544,71.94300542787947
269,0.6084285974502563,0.1573038548231125,-0.071658194065094,0.5920126438140869,0.33540141582489014,-0.03219899535179138,0.33307206630706787,177.61938742876322,174.66443327628724,20.629783768896033,69.37021623110395
270,0.6187041997909546,0.15977448225021362,-0.07298217713832855,0.5941901206970215,0.3363940715789795,-0.031748730689287186,0.3433934152126312,178.65853572011505,171.5862298963003,24.415746895360087,65.58425310463988
271,0.6204602122306824,0.16254419088363647,-0.060916073620319366,0.595697820186615,0.3408920168876648,-0.018568692728877068,0.34108540415763855,179.71379793137035,170.77299163222133,25.467308620685117,64.53269137931488
272,0.6484348773956299,0.20025062561035156,-0.17265374958515167,0.6005565524101257,0.34336262941360474,-0.06046414002776146,0.3495771288871765,176.78469206492173,172.28578520469512,43.67578456655198,46.324215433448025
273,0.6751877069473267,0.25420093536376953,-0.13652393221855164,0.6092573404312134,0.3449738621711731,-0.0719982385635376,0.35758110880851746,164.04418510877167,173.86512724385227,64.04787226606588,25.95212773393411
274,0.6902427673339844,0.31271034479141235,-0.14769180119037628,0.6126291751861572,0.3552335798740387,-0.08460802584886551,0.3726379871368408,154.42410509239377,172.89761469719022,76.30822459167672,13.69177540832325
275,0.6936739683151245,0.31777223944664,-0.14475306868553162,0.614404559135437,0.35570403933525085,-0.08219202607870102,0.3724781572818756,153.55377173653275,164.6958373993198,77.49145858359714,12.508541416402863
276,0.7046828269958496,0.40591806173324585,-0.11104314774274826,0.6271681785583496,0.3602827489376068,-0.09391132742166519,0.3743066191673279,159.46363795103713,164.32246426209903,72.39809460718175,17.601905392818253
277,0.7057898044586182,0.4317258596420288,-0.11043395847082138,0.6324976086616516,0.36090582609176636,-0.09445617347955704,0.3789621591567993,178.38529683253117,159.8048094865883,65.07674942863879,24.92325057136121
278,0.7032399773597717,0.47361746430397034,-0.12176878750324249,0.6370787620544434,0.36306941509246826,-0.1110578179359436,0.38370606303215027,171.1190851953677,156.72471162579973,52.145797988294916,37.85420201170507
279,0.6997882127761841,0.5119153261184692,-0.08019604533910751,0.643726646900177,0.36837053298950195,-0.09412144869565964,0.3881402015686035,173.4323138340783,163.25389350494007,40.269721360825706,49.730278639174294
